file,bug_type,language,complexity_level,imports_count,includes_count,null_checks,pointer_ops,brace_depth,py_max_indent,api_calls,loop_complexity,array_access,thread_ops,sync_ops,error_handling,resource_ops,nested_conditions,loc,v(g),branchCount,uniq_Op,total_Op,total_Opnd
synthetic_2604.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,165,9.5,15,7,165,82
synthetic_2605.py,memory_leak,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,46,2.82,5,2,46,23
synthetic_2606.py,memory_leak,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,443,20.75,31,15,443,221
synthetic_2607.java,memory_leak,.java,high,0,0,0,True,1,0,0,0,False,0,0,0,False,0,194,11.27,21,10,194,97
synthetic_2608.py,logic_error,.py,low,0,0,0,False,0,12,0,0,False,False,False,0,False,0,33,2.39,4,2,33,16
synthetic_2609.c,logic_error,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,96,7.69,12,6,96,48
synthetic_2610.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,171,14.38,15,7,171,85
synthetic_2611.py,null_pointer,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,180,12.89,25,12,180,90
synthetic_2612.java,null_pointer,.java,very_high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,479,21.63,32,16,479,239
synthetic_2613.java,logic_error,.java,very_high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,466,24.22,50,25,466,233
synthetic_2614.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,282,8.01,29,14,282,141
synthetic_2615.c,logic_error,.c,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,27,2.54,4,2,27,13
synthetic_2616.cpp,null_pointer,.cpp,high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,292,12.66,15,7,292,146
synthetic_2617.py,null_pointer,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,44,2.12,3,1,44,22
synthetic_2618.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,328,23.19,43,21,328,164
synthetic_2619.java,null_pointer,.java,medium,0,0,0,True,3,0,2,0,False,0,0,1,False,0,103,7.94,10,5,103,51
synthetic_2620.cpp,resource_exhaustion,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,428,16.28,46,23,428,214
synthetic_2621.c,null_pointer,.c,low,0,2,0,True,2,0,3,0,False,False,False,1,0,0,22,1.87,5,2,22,11
synthetic_2622.c,memory_leak,.c,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,269,8.17,22,11,269,134
synthetic_2623.java,api_misuse,.java,low,0,0,0,False,2,0,2,0,False,0,0,1,False,0,35,1.58,5,2,35,17
synthetic_2624.java,logic_error,.java,high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,298,9.51,15,7,298,149
synthetic_2625.java,resource_exhaustion,.java,very_high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,496,22.96,40,20,496,248
synthetic_2626.java,off_by_one,.java,low,0,0,0,False,4,0,3,1,True,0,0,1,False,0,26,1.86,2,1,26,13
synthetic_2627.py,resource_exhaustion,.py,medium,0,0,0,False,0,16,0,1,True,False,False,0,False,0,150,3.33,13,6,150,75
synthetic_2628.c,api_misuse,.c,low,0,2,0,True,1,0,4,0,True,False,False,0,0,0,29,2.6,2,1,29,14
synthetic_2629.java,logic_error,.java,medium,0,0,0,False,3,0,0,0,False,0,0,1,False,1,116,4.81,8,4,116,58
synthetic_2630.java,race_condition,.java,high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,213,8.5,24,12,213,106
synthetic_2631.c,api_misuse,.c,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,213,9.57,23,11,213,106
synthetic_2632.py,race_condition,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,476,19.3,38,19,476,238
synthetic_2633.java,off_by_one,.java,high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,204,11.95,30,15,204,102
synthetic_2634.cpp,memory_leak,.cpp,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,224,10.07,25,12,224,112
synthetic_2635.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,399,15.66,33,16,399,199
synthetic_2636.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,301,15.61,43,21,301,150
synthetic_2637.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,46,2.7,2,1,46,23
synthetic_2638.c,logic_error,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,281,11.52,30,15,281,140
synthetic_2639.py,resource_exhaustion,.py,medium,0,0,0,False,0,16,0,1,True,False,False,0,False,0,69,5.23,13,6,69,34
synthetic_2640.java,logic_error,.java,high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,299,14.21,16,8,299,149
synthetic_2641.java,memory_leak,.java,low,0,0,0,True,1,0,0,0,False,0,0,0,False,0,23,2.54,2,1,23,11
synthetic_2642.java,logic_error,.java,high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,210,12.17,22,11,210,105
synthetic_2643.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,465,21.36,36,18,465,232
synthetic_2644.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,266,11.46,21,10,266,133
synthetic_2645.java,null_pointer,.java,low,0,0,0,True,3,0,2,0,False,0,0,1,False,0,41,1.58,4,2,41,20
synthetic_2646.java,null_pointer,.java,low,0,0,0,True,3,0,2,0,False,0,0,1,False,0,47,1.92,2,1,47,23
synthetic_2647.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,252,13.76,19,9,252,126
synthetic_2648.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,39,1.82,5,2,39,19
synthetic_2649.py,logic_error,.py,medium,0,0,0,False,0,12,0,0,False,False,False,0,False,0,126,7.66,6,3,126,63
synthetic_2650.py,memory_leak,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,216,11.93,19,9,216,108
synthetic_2651.cpp,resource_exhaustion,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,75,5.49,13,6,75,37
synthetic_2652.c,resource_exhaustion,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,262,10.22,26,13,262,131
synthetic_2653.cpp,api_misuse,.cpp,low,0,2,0,True,1,0,4,0,True,False,False,0,0,0,23,1.98,4,2,23,11
synthetic_2654.cpp,race_condition,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,291,13.4,29,14,291,145
synthetic_2655.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,462,15.48,30,15,462,231
synthetic_2656.cpp,resource_exhaustion,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,246,14.58,23,11,246,123
synthetic_2657.java,memory_leak,.java,very_high,0,0,0,True,1,0,0,0,False,0,0,0,False,0,469,19.56,34,17,469,234
synthetic_2658.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,435,19.95,48,24,435,217
synthetic_2659.java,off_by_one,.java,high,0,0,0,False,4,0,3,1,True,0,0,1,False,0,270,11.48,17,8,270,135
synthetic_2660.py,api_misuse,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,93,6.21,9,4,93,46
synthetic_2661.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,196,10.8,27,13,196,98
synthetic_2662.c,null_pointer,.c,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,430,23.47,45,22,430,215
synthetic_2663.py,memory_leak,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,122,7.36,14,7,122,61
synthetic_2664.py,off_by_one,.py,medium,0,0,0,False,0,16,0,2,True,False,False,0,False,0,115,6.48,15,7,115,57
synthetic_2665.py,memory_leak,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,204,10.01,23,11,204,102
synthetic_2666.py,null_pointer,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,113,3.87,10,5,113,56
synthetic_2667.c,resource_exhaustion,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,292,8.26,28,14,292,146
synthetic_2668.py,race_condition,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,109,3.54,11,5,109,54
synthetic_2669.java,off_by_one,.java,low,0,0,0,False,4,0,3,1,True,0,0,1,False,0,41,1.09,5,2,41,20
synthetic_2670.java,memory_leak,.java,low,0,0,0,True,1,0,0,0,False,0,0,0,False,0,35,1.68,3,1,35,17
synthetic_2671.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,484,18.85,36,18,484,242
synthetic_2672.cpp,logic_error,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,105,4.74,7,3,105,52
synthetic_2673.cpp,off_by_one,.cpp,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,471,23.1,35,17,471,235
synthetic_2674.c,off_by_one,.c,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,30,2.65,2,1,30,15
synthetic_2675.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,484,17.82,37,18,484,242
synthetic_2676.c,memory_leak,.c,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,259,12.96,20,10,259,129
synthetic_2677.py,resource_exhaustion,.py,high,0,0,0,False,0,16,0,1,True,False,False,0,False,0,233,9.65,29,14,233,116
synthetic_2678.cpp,memory_leak,.cpp,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,75,7.3,10,5,75,37
synthetic_2679.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,390,20.9,30,15,390,195
synthetic_2680.py,resource_exhaustion,.py,low,0,0,0,False,0,16,0,1,True,False,False,0,False,0,32,2.83,2,1,32,16
synthetic_2681.c,race_condition,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,467,17.48,48,24,467,233
synthetic_2682.cpp,off_by_one,.cpp,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,48,2.45,2,1,48,24
synthetic_2683.java,race_condition,.java,very_high,0,0,0,False,2,0,0,0,False,0,1,0,False,0,328,19.11,35,17,328,164
synthetic_2684.c,logic_error,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,113,6.57,12,6,113,56
synthetic_2685.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,242,9.46,29,14,242,121
synthetic_2686.py,off_by_one,.py,low,0,0,0,False,0,16,0,2,True,False,False,0,False,0,42,2.86,5,2,42,21
synthetic_2687.c,race_condition,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,464,18.19,39,19,464,232
synthetic_2688.c,resource_exhaustion,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,464,22.95,42,21,464,232
synthetic_2689.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,183,12.76,22,11,183,91
synthetic_2690.java,logic_error,.java,low,0,0,0,False,3,0,0,0,False,0,0,1,False,1,42,2.8,2,1,42,21
synthetic_2691.c,resource_exhaustion,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,254,10.79,15,7,254,127
synthetic_2692.cpp,logic_error,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,183,10.7,26,13,183,91
synthetic_2693.cpp,memory_leak,.cpp,very_high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,415,15.41,45,22,415,207
synthetic_2694.cpp,api_misuse,.cpp,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,265,9.56,25,12,265,132
synthetic_2695.py,memory_leak,.py,high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,243,8.1,17,8,243,121
synthetic_2696.c,race_condition,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,91,3.65,5,2,91,45
synthetic_2697.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,444,15.78,46,23,444,222
synthetic_2698.cpp,off_by_one,.cpp,high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,190,12.92,21,10,190,95
synthetic_2699.java,api_misuse,.java,high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,222,14.5,15,7,222,111
synthetic_2700.java,api_misuse,.java,low,0,0,0,False,2,0,2,0,False,0,0,1,False,0,41,2.26,5,2,41,20
synthetic_2701.c,off_by_one,.c,high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,188,10.72,24,12,188,94
synthetic_2702.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,154,8.54,19,9,154,77
synthetic_2703.cpp,off_by_one,.cpp,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,493,24.47,36,18,493,246
synthetic_2704.c,null_pointer,.c,medium,0,2,0,True,2,0,3,0,False,False,False,1,0,0,106,5.87,12,6,106,53
synthetic_2705.py,race_condition,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,148,3.8,14,7,148,74
synthetic_2706.java,memory_leak,.java,very_high,0,0,0,True,1,0,0,0,False,0,0,0,False,0,350,19.65,39,19,350,175
synthetic_2707.cpp,off_by_one,.cpp,low,0,2,0,False,3,0,4,1,True,False,False,1,0,0,25,2.66,2,1,25,12
synthetic_2708.py,logic_error,.py,low,0,0,0,False,0,12,0,0,False,False,False,0,False,0,21,2.46,2,1,21,10
synthetic_2709.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,460,18.68,45,22,460,230
synthetic_2710.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,365,15.18,34,17,365,182
synthetic_2711.java,null_pointer,.java,medium,0,0,0,True,3,0,2,0,False,0,0,1,False,0,61,7.85,6,3,61,30
synthetic_2712.py,api_misuse,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,364,15.26,32,16,364,182
synthetic_2713.py,api_misuse,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,489,17.65,45,22,489,244
synthetic_2714.c,memory_leak,.c,very_high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,406,21.04,47,23,406,203
synthetic_2715.py,resource_exhaustion,.py,high,0,0,0,False,0,16,0,1,True,False,False,0,False,0,161,12.28,30,15,161,80
synthetic_2716.py,off_by_one,.py,medium,0,0,0,False,0,16,0,2,True,False,False,0,False,0,73,5.0,9,4,73,36
synthetic_2717.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,42,2.83,5,2,42,21
synthetic_2718.py,race_condition,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,330,24.5,34,17,330,165
synthetic_2719.py,null_pointer,.py,low,0,0,0,True,0,8,0,0,False,False,False,0,False,0,35,2.19,4,2,35,17
synthetic_2720.cpp,resource_exhaustion,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,38,2.68,5,2,38,19
synthetic_2721.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,340,23.53,44,22,340,170
synthetic_2722.py,off_by_one,.py,high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,161,12.54,22,11,161,80
synthetic_2723.c,resource_exhaustion,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,475,20.43,44,22,475,237
synthetic_2724.c,logic_error,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,166,10.62,24,12,166,83
synthetic_2725.java,api_misuse,.java,very_high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,370,20.21,39,19,370,185
synthetic_2726.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,316,19.84,32,16,316,158
synthetic_2727.py,race_condition,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,39,1.6,2,1,39,19
synthetic_2728.c,api_misuse,.c,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,131,5.08,9,4,131,65
synthetic_2729.py,off_by_one,.py,medium,0,0,0,False,0,16,0,2,True,False,False,0,False,0,87,4.71,11,5,87,43
synthetic_2730.cpp,resource_exhaustion,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,187,12.68,28,14,187,93
synthetic_2731.py,off_by_one,.py,very_high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,436,21.76,48,24,436,218
synthetic_2732.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,452,21.62,38,19,452,226
synthetic_2733.cpp,logic_error,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,215,14.63,26,13,215,107
synthetic_2734.cpp,resource_exhaustion,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,480,17.27,30,15,480,240
synthetic_2735.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,465,16.44,34,17,465,232
synthetic_2736.c,api_misuse,.c,very_high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,475,25.0,46,23,475,237
synthetic_2737.java,null_pointer,.java,very_high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,395,22.56,32,16,395,197
synthetic_2738.c,api_misuse,.c,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,272,11.89,28,14,272,136
synthetic_2739.py,memory_leak,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,322,23.42,50,25,322,161
synthetic_2740.cpp,logic_error,.cpp,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,24,1.05,2,1,24,12
synthetic_2741.cpp,resource_exhaustion,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,288,13.56,18,9,288,144
synthetic_2742.c,race_condition,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,138,3.83,8,4,138,69
synthetic_2743.java,memory_leak,.java,medium,0,0,0,True,1,0,0,0,False,0,0,0,False,0,79,3.01,7,3,79,39
synthetic_2744.py,logic_error,.py,low,0,0,0,False,0,12,0,0,False,False,False,0,False,0,50,1.57,4,2,50,25
synthetic_2745.cpp,memory_leak,.cpp,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,97,4.78,11,5,97,48
synthetic_2746.java,logic_error,.java,medium,0,0,0,False,3,0,0,0,False,0,0,1,False,1,120,4.21,15,7,120,60
synthetic_2747.java,api_misuse,.java,high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,166,14.4,28,14,166,83
synthetic_2748.c,logic_error,.c,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,75,4.57,5,2,75,37
synthetic_2749.c,off_by_one,.c,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,336,15.21,32,16,336,168
synthetic_2750.java,memory_leak,.java,very_high,0,0,0,True,1,0,0,0,False,0,0,0,False,0,323,21.21,35,17,323,161
synthetic_2751.c,memory_leak,.c,very_high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,450,20.34,44,22,450,225
synthetic_2752.cpp,race_condition,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,427,24.45,45,22,427,213
synthetic_2753.java,null_pointer,.java,medium,0,0,0,True,3,0,2,0,False,0,0,1,False,0,133,6.99,6,3,133,66
synthetic_2754.cpp,race_condition,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,150,4.13,12,6,150,75
synthetic_2755.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,457,22.89,44,22,457,228
synthetic_2756.cpp,off_by_one,.cpp,high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,185,13.93,30,15,185,92
synthetic_2757.java,race_condition,.java,low,0,0,0,False,2,0,0,0,False,0,1,0,False,0,50,1.65,4,2,50,25
synthetic_2758.c,resource_exhaustion,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,294,12.98,29,14,294,147
synthetic_2759.py,resource_exhaustion,.py,medium,0,0,0,False,0,16,0,1,True,False,False,0,False,0,124,4.06,10,5,124,62
synthetic_2760.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,292,9.63,24,12,292,146
synthetic_2761.py,resource_exhaustion,.py,medium,0,0,0,False,0,16,0,1,True,False,False,0,False,0,78,5.29,7,3,78,39
synthetic_2762.py,null_pointer,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,96,6.57,11,5,96,48
synthetic_2763.java,off_by_one,.java,medium,0,0,0,False,4,0,3,1,True,0,0,1,False,0,86,7.02,10,5,86,43
synthetic_2764.py,api_misuse,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,48,2.51,5,2,48,24
synthetic_2765.c,race_condition,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,373,15.98,37,18,373,186
synthetic_2766.py,race_condition,.py,medium,0,0,0,False,0,8,0,0,False,False,False,0,False,0,73,5.45,6,3,73,36
synthetic_2767.cpp,api_misuse,.cpp,medium,0,2,0,True,1,0,4,0,True,False,False,0,0,0,145,6.59,11,5,145,72
synthetic_2768.c,memory_leak,.c,medium,0,2,0,True,1,0,5,0,False,False,False,0,1,0,148,6.87,5,2,148,74
synthetic_2769.java,memory_leak,.java,very_high,0,0,0,True,1,0,0,0,False,0,0,0,False,0,403,22.14,43,21,403,201
synthetic_2770.java,race_condition,.java,low,0,0,0,False,2,0,0,0,False,0,1,0,False,0,47,2.4,5,2,47,23
synthetic_2771.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,231,9.52,16,8,231,115
synthetic_2772.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,354,22.89,43,21,354,177
synthetic_2773.c,off_by_one,.c,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,452,23.41,35,17,452,226
synthetic_2774.py,race_condition,.py,low,0,0,0,False,0,8,0,0,False,False,False,0,False,0,50,1.72,3,1,50,25
synthetic_2775.java,api_misuse,.java,high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,271,10.1,29,14,271,135
synthetic_2776.java,null_pointer,.java,high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,213,14.78,28,14,213,106
synthetic_2777.py,api_misuse,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,329,18.6,46,23,329,164
synthetic_2778.java,api_misuse,.java,medium,0,0,0,False,2,0,2,0,False,0,0,1,False,0,53,3.49,7,3,53,26
synthetic_2779.c,null_pointer,.c,low,0,2,0,True,2,0,3,0,False,False,False,1,0,0,50,1.15,5,2,50,25
synthetic_2780.py,null_pointer,.py,very_high,0,0,0,True,0,8,0,0,False,False,False,0,False,0,445,19.75,45,22,445,222
synthetic_2781.c,resource_exhaustion,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,496,21.33,46,23,496,248
synthetic_2782.cpp,resource_exhaustion,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,277,10.15,17,8,277,138
synthetic_2783.java,logic_error,.java,high,0,0,0,False,3,0,0,0,False,0,0,1,False,1,170,8.95,26,13,170,85
synthetic_2784.cpp,null_pointer,.cpp,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,391,21.92,31,15,391,195
synthetic_2785.c,off_by_one,.c,very_high,0,2,0,False,3,0,4,1,True,False,False,1,0,0,414,16.14,44,22,414,207
synthetic_2786.c,memory_leak,.c,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,272,14.37,28,14,272,136
synthetic_2787.c,null_pointer,.c,medium,0,2,0,True,2,0,3,0,False,False,False,1,0,0,60,3.1,5,2,60,30
synthetic_2788.java,resource_exhaustion,.java,medium,0,0,0,False,3,0,1,1,False,0,0,1,False,0,95,6.88,7,3,95,47
synthetic_2789.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,306,18.33,49,24,306,153
synthetic_2790.py,off_by_one,.py,low,0,0,0,False,0,16,0,2,True,False,False,0,False,0,43,1.78,4,2,43,21
synthetic_2791.java,api_misuse,.java,very_high,0,0,0,False,2,0,2,0,False,0,0,1,False,0,416,22.11,49,24,416,208
synthetic_2792.c,logic_error,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,315,21.59,44,22,315,157
synthetic_2793.py,resource_exhaustion,.py,high,0,0,0,False,0,16,0,1,True,False,False,0,False,0,206,9.69,15,7,206,103
synthetic_2794.cpp,memory_leak,.cpp,high,0,2,0,True,1,0,5,0,False,False,False,0,1,0,200,12.06,22,11,200,100
synthetic_2795.py,null_pointer,.py,medium,0,0,0,True,0,8,0,0,False,False,False,0,False,0,91,3.41,13,6,91,45
synthetic_2796.py,race_condition,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,298,9.21,28,14,298,149
synthetic_2797.py,off_by_one,.py,very_high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,480,20.57,42,21,480,240
synthetic_2798.java,logic_error,.java,low,0,0,0,False,3,0,0,0,False,0,0,1,False,1,20,2.91,3,1,20,10
synthetic_2799.cpp,resource_exhaustion,.cpp,medium,0,2,0,False,0,0,0,0,False,False,False,0,0,0,86,6.09,12,6,86,43
synthetic_2800.c,api_misuse,.c,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,189,14.53,25,12,189,94
synthetic_2801.c,race_condition,.c,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,306,16.03,50,25,306,153
synthetic_2802.java,race_condition,.java,low,0,0,0,False,2,0,0,0,False,0,1,0,False,0,24,1.92,3,1,24,12
synthetic_2803.c,resource_exhaustion,.c,low,0,2,0,False,0,0,0,0,False,False,False,0,0,0,46,2.75,4,2,46,23
synthetic_2804.java,race_condition,.java,low,0,0,0,False,2,0,0,0,False,0,1,0,False,0,38,2.3,4,2,38,19
synthetic_2805.cpp,null_pointer,.cpp,very_high,0,2,0,True,2,0,3,0,False,False,False,1,0,0,475,23.62,33,16,475,237
synthetic_2806.cpp,race_condition,.cpp,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,156,8.88,30,15,156,78
synthetic_2807.java,null_pointer,.java,high,0,0,0,True,3,0,2,0,False,0,0,1,False,0,188,12.6,30,15,188,94
synthetic_2808.cpp,logic_error,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,475,19.88,43,21,475,237
synthetic_2809.c,race_condition,.c,high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,187,11.59,24,12,187,93
synthetic_2810.py,logic_error,.py,very_high,0,0,0,False,0,12,0,0,False,False,False,0,False,0,343,17.37,46,23,343,171
synthetic_2811.py,api_misuse,.py,high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,257,10.02,18,9,257,128
synthetic_2812.py,off_by_one,.py,very_high,0,0,0,False,0,16,0,2,True,False,False,0,False,0,381,15.16,34,17,381,190
synthetic_2813.cpp,resource_exhaustion,.cpp,very_high,0,2,0,False,0,0,0,0,False,False,False,0,0,0,367,19.78,49,24,367,183
synthetic_2814.py,api_misuse,.py,very_high,0,0,0,False,0,8,0,0,False,False,False,0,False,0,374,15.59,34,17,374,187
synthetic_2815.java,resource_exhaustion,.java,high,0,0,0,False,3,0,1,1,False,0,0,1,False,0,253,12.38,17,8,253,126
synthetic_2816.py,logic_error,.py,medium,0,0,0,False,0,12,0,0,False,False,False,0,False,0,104,3.97,12,6,104,52
synthetic_2817.c,api_misuse,.c,high,0,2,0,True,1,0,4,0,True,False,False,0,0,0,206,8.41,17,8,206,103
